month,min_temp,max_temp,humidity,wind,sun,rad,rain,altitude,longitude,soil,city,temp_ratio,humidity_rad_ratio,season,crop,total_growing_period_avg
5,0.7680812760343606,-0.07102874270514038,0.7533852402301973,-0.8572902939551652,-0.9525754786749706,-0.7753230493472384,0.2518748698735877,0.3058563063196591,-0.44312280724475717,1,1,-0.771465365301675,0.7471784438567061,2,1,-0.29732422927267127
6,0.7680812760343606,1.2217749804029099,-0.782132752117264,1.149693199646957,-0.015313431941838868,0.19576961673597287,-0.4835461148824718,1.6298700827927146,-0.7552298424500187,0,2,0.04432288141347914,-0.7045163966529802,2,2,-1.1000996483088856
6,0.7680812760343606,1.2089431816623837,-0.7866841207496391,1.1498325831800913,-0.04248044778917624,0.19881773467306937,-0.4833607457886835,1.6299932869779354,-0.7552298424500187,0,2,0.03622572759992743,-0.7082169613434929,2,2,-1.1000996483088856
6,0.747270564112209,1.234606779143436,-0.7844084364334518,1.148996281981285,-0.037952611814620146,0.19881773467306937,-0.48329895609075413,1.6299932869779354,-0.7552298424500187,0,2,0.06998034438538077,-0.7067610591946999,2,2,-1.1000996483088856
8,0.7403336601381586,1.2410226785137004,0.18218847686715495,1.1488568984481506,0.9038372708930676,1.0283457481107494,-0.6009465409483862,-0.9817506334207127,0.3840877088277195,1,0,0.07991168611453592,-0.3485503780562095,1,1,-0.29732422927267127
5,0.7680812760343606,-0.05819694396461411,0.7533852402301973,-0.8584053622202406,-0.9525754786749706,-0.7658958804696221,0.2518748698735877,0.30548669376399734,-0.0034153857587942934,3,1,-0.7633682114881257,0.741834026921277,2,4,1.3082266087997574
7,-3.071495073602669,-1.0302056985594983,-1.4085148601478517,-0.5233273485651599,0.4329423295392242,-0.2505439818266207,-0.7676551459619846,1.6303012974409865,-0.7552298424500187,1,2,3.10224941080313,-1.0109947771803762,1,1,-0.29732422927267127
7,-0.799659022101084,0.730958678577769,-1.6924064785922321,-1.5126716667530806,1.2117301171628885,1.125822674305297,-0.7876750080911195,0.7059618978235207,-0.17668997231343797,1,4,1.2552464941119619,-1.424624348683393,1,1,-0.29732422927267127
8,0.3969569134226512,1.8665728671143684,-1.8676341709386637,0.8151727201244141,0.8766702550457303,1.0975411676724494,-0.6873903283516568,1.6299932869779354,-0.0034153857587942934,3,2,0.7929182882244693,-1.5194155913087528,1,4,1.3082266087997574
5,0.76114437206031,-0.05819694396461411,0.7528163191511502,-0.8582659786871059,-0.9480476427004145,-0.7658958804696221,0.2516277110818699,0.305609897949218,-0.44312280724475717,1,1,-0.7581261494052864,0.7414064540648297,2,1,-0.29732422927267127
0,-1.3442059840640594,0.24655827612289236,-1.0717135813521135,-0.8585447457533748,1.3113425086031252,1.1918128564486083,-0.5517001516986315,0.30530188748616643,-0.44312280724475717,1,1,1.5422963369202078,-1.0887059769058982,1,1,-0.29732422927267127
6,0.7576759200732842,-0.3661601137372493,1.1504921534049024,-0.8584053622202406,-1.1427445896063306,-1.023571829791123,1.0615052818428907,-0.9696766232690949,-0.0034153857587942934,3,3,-0.9500493494239665,1.207860871571686,2,4,1.3082266087997574
8,0.7680812760343606,-0.6997868809909416,0.5218343610581277,0.1457136104799257,1.3158703445776812,1.5751843908049872,-0.7370692454869174,-0.9389987811491683,-1.5063166913992654,1,5,-1.1682259021656198,-0.3107879699145435,1,1,-0.29732422927267127
5,0.3934884614356266,0.2658059742336829,0.23737382153470024,0.8153121036575484,-0.4545135214737897,-0.49885561006302354,-0.11249897881625294,-0.9816890313281023,0.3840877088277195,1,0,-0.25581815743653497,0.22775847269163593,2,1,-0.29732422927267127
6,1.0906473108277153,1.2217749804029099,-0.3321161785912019,-0.1888068690426171,-0.010785595967282773,0.1894848374842291,-0.3041706217933405,0.3056715000418282,-0.44312280724475717,0,1,-0.2179763538999764,-0.4145682146927711,2,2,-1.1000996483088856
8,0.76114437206031,-0.6997868809909416,0.522403282137174,0.14515607634738786,1.3203981805522373,1.5783267804308596,-0.7368838763931291,-0.9388755769639477,-1.5063166913992654,1,5,-1.1632829591745266,-0.31131567064538734,1,1,-0.29732422927267127
0,0.42123607733182855,1.3244293703271224,-1.4693894156058651,-1.2755802768914781,0.9626538602025531,1.1478194016864007,-0.737007455788988,0.706023499916131,-0.17668997231343797,1,4,0.4144891250507809,-1.3029926787655992,1,1,-0.29732422927267127
6,1.1010526667887917,1.2153590810326478,-0.3298404942750145,-0.1895037867082892,-0.04700828376373234,0.2145296828024294,-0.3042942011891993,0.30573310213443844,-0.44312280724475717,0,1,-0.23005805211765523,-0.42069792494192154,2,2,-1.1000996483088856
8,0.7715497280213864,1.2378147288285695,0.1827573979462017,1.1495538161138226,0.8721424190711742,1.0189814270256505,-0.6006993821566685,-0.9818122355133229,0.3840877088277195,1,0,0.05152441830613821,-0.3456198347280424,1,1,-0.29732422927267127
7,-0.9973607853615274,-0.3950316609034351,0.18218847686715495,-1.5263312530002509,0.6185836044960281,0.17367861766609313,-0.6256006304222282,-0.9696766232690949,2.436889265584271,1,3,0.6164604088299916,-0.07943859897930151,1,1,-0.29732422927267127
5,0.050111714720119195,-0.37899191247777786,0.7522473980721038,0.47981593940306494,-0.9163527908785211,-0.7816078285989821,0.5178177297618485,1.6303628995335973,-0.7552298424500187,0,2,-0.39553752363608063,0.7498939705040485,2,2,-1.1000996483088856
8,0.7680812760343606,-0.7029948306760726,0.5229722032162212,0.14501669281425358,1.3339816884759064,1.5751843908049872,-0.7368220866951998,-0.9385059644082859,-1.5063166913992654,0,5,-1.1702501906190068,-0.3101874539203172,1,2,-1.1000996483088856
1,0.4108307213707522,-0.6997868809909416,1.3769227428655508,-1.1927864582096488,-1.360080716385028,-1.3535227405076788,1.296058975183002,-0.969491816991264,2.436889265584271,0,3,-0.9037983680674244,1.6384483154236533,2,2,-1.1000996483088856
6,0.7646128240473347,1.234606779143436,-0.7866841207496391,1.149275049047554,-0.04248044778917624,0.1894848374842291,-0.4835461148824718,1.6298700827927146,-0.7552298424500187,1,2,0.05534134958295072,-0.7058037432939985,2,1,-0.29732422927267127
6,0.7507390160992338,1.218567030717779,-0.7855462785915452,1.1491356655144198,-0.010785595967282773,0.20824490355068562,-0.4835461148824718,1.6298700827927146,-0.0034153857587942934,3,2,0.05690805640974136,-0.7099206204254441,2,4,1.3082266087997574
8,0.7542074680862596,-0.7094107300463346,0.5252478875324081,0.14515607634738786,1.3339816884759064,1.5751843908049872,-0.7365131382055525,-0.9389371790565579,-1.5063166913992654,1,5,-1.1644145524084646,-0.3089864219318647,1,1,-0.29732422927267127
9,-2.0378963814691233,-1.6782115349560902,0.6919417636931371,-2.531147143366089,0.45105367343744857,-1.1649793629553609,-0.6382057287998316,-0.9698614295469258,2.436889265584271,2,3,0.8001282650098337,0.9355166614526476,0,0,-0.29732422927267127
8,0.76114437206031,1.2153590810326478,0.1838952401042956,1.1487175149150164,0.9038372708930676,1.0252662062773943,-0.600637592458739,-0.9821818480689847,0.3840877088277195,1,0,0.04611011798665769,-0.3467251231375722,1,1,-0.29732422927267127
0,0.42470452931885444,1.321028943660884,-1.4642691258944431,-1.2759984274908813,0.9943487120244457,1.1322017252458167,-0.737007455788988,0.7062083061939617,-0.17668997231343797,1,4,0.40909226159058787,-1.2978558562969083,1,1,-0.29732422927267127
7,-0.813532830049185,0.7341666282629022,-1.6958200050665133,-1.5126716667530806,1.1935282165451733,1.1226802846794246,-0.7874896389973312,0.7062083061939617,-0.0034153857587942934,3,4,1.2738611325314577,-1.4261295348552987,1,4,1.3082266087997574
0,-0.9938923333745014,0.5930168421171087,-1.9228195156062085,0.14585299401305998,0.8811980910202872,0.8430076079768212,-0.7740812745466451,1.6299932869779354,-0.7552298424500187,1,2,1.3799927331282067,-1.520707409819106,1,1,-0.29732422927267127
11,0.05358016670714506,-1.3349609186470048,1.2045396559143537,-0.8578478280877027,-0.9435198067258584,-1.1398402459483856,1.1786585491170876,-0.9389371790565579,-1.5063166913992654,0,5,-1.051404320657463,1.3325405459781066,0,2,-1.1000996483088856
5,0.06051707068119555,-0.38540781184803985,0.7505406348349632,0.48065224060187134,-0.9163527908785211,-0.7878926078507259,0.5173852018763425,1.6300548890705457,-0.7552298424500187,1,2,-0.40885348371247965,0.7521864209215697,2,1,-0.29732422927267127
7,-0.799659022101084,0.7598302257439548,-1.692975399671279,-1.5126716667530806,1.1890456589303626,1.1132531158018095,-0.7875514286952606,0.7059618978235207,-0.0034153857587942934,3,4,1.2771136526330278,-1.4233157581405227,1,4,1.3082266087997574
8,0.7542074680862596,-0.6997868809909416,0.5246789664533619,0.14557422694679106,1.3249260165267933,1.5783267804308596,-0.7365131382055525,-0.9385059644082859,-1.5063166913992654,0,5,-1.1583327068407465,-0.3101151184939255,1,2,-1.1000996483088856
11,0.05704861869416969,-0.06461284333487612,0.697062053404559,0.14529545988052253,-0.21911132915661302,-0.24740159220074934,-0.05089464998061261,-0.9816890313281023,0.3840877088277195,0,0,-0.1868768911487542,0.4348885497465912,0,2,-1.1000996483088856
0,-1.3129899161808316,0.2658059742336829,-1.0688689759568792,-0.857150910422031,1.3249260165267933,1.195018093866997,-0.5511440444172667,0.3053634895787767,-0.0034153857587942934,3,1,1.5177802744847313,-1.0876828095808957,1,4,1.3082266087997574
0,0.07439087862929654,0.25297417549315665,0.5815710743580473,-0.5227698144326225,0.9762826464859669,1.0629748817878582,-0.4835461148824718,-0.9694302148986538,-0.0034153857587942934,3,3,0.014214313655999232,-0.13266488747403749,1,4,1.3082266087997574
7,-1.3164583681678574,-1.0205818495041052,0.12358960572532883,-0.8579872116208374,0.8857259269948433,0.6544642304245032,-0.737007455788988,-0.938752372778727,-1.5063166913992654,1,5,0.4790580325512395,-0.27400765655426756,1,1,-0.29732422927267127
0,0.4038938173967017,1.317885152969453,-1.46483804697349,-1.2759984274908813,0.9762826464859669,1.1478194016864007,-0.7365131382055525,0.7061467041013515,-0.0034153857587942934,3,4,0.4260782168676182,-1.3004525417959383,1,4,1.3082266087997574
5,0.04664326273309457,-0.38540781184803985,0.7511095559140103,0.4809310076681407,-0.9435198067258584,-0.7596111012178783,0.5177559400639191,1.6298700827927146,-0.0034153857587942934,3,2,-0.39693881636837913,0.7365728632459296,2,4,1.3082266087997574
7,-0.27592277206026133,-0.3725760131075136,0.5832778375951879,-0.1892250196420203,1.116645561697209,1.1195378950535533,-0.7861920553408132,-0.9819354396985435,-0.0034153857587942934,3,0,-0.09965463483370632,-0.14889311269381017,1,4,1.3082266087997574
5,0.07092242664227068,-1.6525479374750376,1.319461713881818,1.4833773779706934,-2.288287091169047,-2.242787580733184,3.155743513765015,-0.938752372778727,-1.5063166913992654,0,5,-1.2814407716950265,2.4637073446255164,2,2,-1.1000996483088856
5,0.3969569134226512,-0.6933709816206773,1.3786295061026907,-1.1927864582096488,-1.3464972084613593,-1.2245904941581525,1.5185636774268745,-0.969491816991264,-0.0034153857587942934,3,3,-0.8888919890010798,1.5374316437071478,2,4,1.3082266087997574
0,-0.28632812802133645,-0.7126186797314679,-1.8090352997968375,-0.5236061156314288,1.3249260165267933,1.4777703124029566,-0.7368220866951998,-0.9388139748713374,-1.5063166913992654,1,5,-0.3316737586285909,-1.5303826100925262,1,1,-0.29732422927267127
11,-0.5429242060214705,-1.0623493544045188,0.29426592943938573,-0.3135551311978989,-0.7171280079980489,-0.8381708418646773,-0.08154234015360917,0.7057770915456897,-0.17668997231343797,0,4,-0.34926650583626534,0.43365238356476926,0,2,-1.1000996483088856
7,-3.0749635255896934,-1.0269977488743673,-1.4119283866221324,-0.5234667320982945,0.4057753136918868,-0.24740159220074934,-0.767716935659914,1.6298084807001043,-0.0034153857587942934,3,2,3.112520832459368,-1.014053750480831,1,4,1.3082266087997574
6,0.04664326273309457,0.14727223336806822,-0.33040941535406126,1.7344071211457348,-0.5632268632228838,-0.5332962003625803,-0.3559565676279946,0.7060851020087412,-0.17668997231343797,1,4,-0.03285062699267381,-0.16608241771226603,2,1,-0.29732422927267127
8,0.42123607733182855,1.2153590810326478,-1.0125457891312406,-0.5229091979657567,0.45105367343744857,0.6135188935993922,-0.6130573217425542,0.3056715000418282,-0.0034153857587942934,3,1,0.3430253027864243,-0.9446720214758467,1,4,1.3082266087997574
6,0.7715497280213864,-0.38540781184803985,1.152198916642043,-0.8578478280877027,-1.1563280975299992,-1.0329989986687391,1.06156707154082,-0.9693070107134331,2.436889265584271,1,3,-0.9723875723339709,1.2156514961919165,2,1,-0.29732422927267127
5,0.4177676253448027,-0.7062027803612037,1.3780605850236443,-1.1919501570108424,-1.319352831793895,-1.199545648839952,1.5185018877289451,-0.9696150211764847,2.436889265584271,1,3,-0.9133370937520651,1.5176688043490099,2,1,-0.29732422927267127
8,0.3969569134226512,1.850533118688711,-1.8625138812272417,0.8153121036575484,0.8947815989439555,1.069259661039602,-0.6872049592578685,1.6298084807001043,-0.7552298424500187,1,2,0.7823806298458641,-1.5132078660079626,1,1,-0.29732422927267127
8,0.4108307213707522,1.850533118688711,-1.8636517233853356,0.8147545695250114,0.9038372708930676,1.0818292195430894,-0.6876374871433745,1.6303628995335973,-0.0034153857587942934,3,2,0.7691175755550629,-1.5153320166201132,1,4,1.3082266087997574
8,0.8201080558397399,1.5297381501755474,-1.2952995654175274,-0.06405860688733567,0.5688226871356549,0.692172905934967,-0.5264281652454952,0.7059002957309102,-0.0034153857587942934,3,4,0.1940667215424757,-1.1289885786198306,1,4,1.3082266087997574
8,0.41429917335777805,0.2658059742336829,0.7539541613092444,-0.5227698144326225,0.6231114404705842,0.8179627626586209,-0.020061590713827675,-0.9697998274543156,-0.0034153857587942934,3,3,-0.273315697328765,0.04560597034489116,1,4,1.3082266087997574
8,0.82697559077405,1.5586096973417332,-1.2952995654175274,-0.06377983982106673,0.5733505231102118,0.6890305163090946,-0.523956577328318,0.7059618978235207,-0.17668997231343797,0,4,0.2063228995690844,-1.1284237678858786,1,2,-1.1000996483088856
5,0.3969569134226512,-0.6837471325652821,1.3797673482607848,-1.192089540543977,-1.3464972084613593,-1.1963089875253048,1.5186254671248038,-0.9693686128060434,2.436889265584271,1,3,-0.8825693939739152,1.5165800487072139,2,1,-0.29732422927267127
6,0.7542074680862596,1.2378147288285695,-0.7838395153544047,1.1498325831800913,-0.03342477584006365,0.21138729317655694,-0.48342253548661296,1.6298084807001043,-0.0034153857587942934,3,2,0.0661455341266872,-0.7096397748070858,2,4,1.3082266087997574
1,-0.44587691942450147,-0.9851660849802503,0.1850330822623895,1.0098915159131614,-0.9571033146495267,-0.9607240372736838,-0.18856209696737958,0.7063315103791825,-0.17668997231343797,0,4,-0.38240265080801106,0.4133604503408855,2,2,-1.1000996483088856
5,0.06745397465524605,-0.3661601137372493,0.7488338715978226,0.4800947064693343,-0.9389919707513019,-0.7878926078507259,0.5176323606680602,1.629931684885325,-0.7552298424500187,1,2,-0.4016721941203118,0.7508985714779516,2,1,-0.29732422927267127
8,0.4004253654096771,0.2658059742336829,0.7539541613092444,-0.5229091979657567,0.605000096572359,0.8430076079768212,-0.019814431922110007,-0.9698614295469258,-0.0034153857587942934,3,3,-0.2616596334896839,0.03707580692693134,1,4,1.3082266087997574
6,0.7715497280213864,-0.3725760131075136,1.152198916642043,-0.8578478280877027,-1.1382167536317744,-1.0204922879577687,1.0616288612387499,-0.9695534190838743,-0.0034153857587942934,3,3,-0.9642934064000571,1.2071059829885045,2,4,1.3082266087997574
8,0.3934884614356266,1.234606779143436,-1.0114079469731465,-0.5231879650320256,0.4238866575901112,0.6041859964105518,-0.6133044805342719,0.30573310213443844,-0.44312280724475717,1,1,0.3809011124244632,-0.9420391285047979,1,1,-0.29732422927267127
6,0.7403336601381586,-0.3629521640521183,1.1527678377210893,-0.8584053622202406,-1.1336889176572185,-1.0204922879577687,1.0610109642594554,-0.9698614295469258,2.436889265584271,1,3,-0.9352303761266098,1.2075542255145348,2,1,-0.29732422927267127
6,0.7438021121251832,0.9138118106302724,0.06669749782064334,1.1487175149150164,-0.11492582338207537,-0.10913644866238273,-0.45271305561568687,-0.981627429235492,0.3840877088277195,0,0,-0.13003862764928656,-0.05156177063269368,2,2,-1.1000996483088856
0,-0.9904238813874768,0.5801850433765824,-1.9233884366852552,0.14585299401305998,0.9038372708930676,0.8210108805957174,-0.7741430642445746,1.6298084807001043,-0.0034153857587942934,3,2,1.3658357478172871,-1.5183714763626788,1,4,1.3082266087997574
5,0.3969569134226512,-0.6901630319355463,1.377491663944597,-1.1918107734777081,-1.3283858645631346,-1.2089728177175683,1.5186872568227332,-0.9696150211764847,2.436889265584271,0,3,-0.8867844573253583,1.5244450210125298,2,2,-1.1000996483088856
5,0.04317481074606871,-0.3757839627926446,0.7539541613092444,0.48065224060187134,-0.9299362988021898,-0.7627534908437508,0.5173852018763425,1.6299932869779354,-0.7552298424500187,0,2,-0.38737363529440944,0.7404839376572635,2,2,-1.1000996483088856
2,-5.506348368494444,-3.6029813460350724,-0.5027925023052584,-1.5275857047984605,0.4057753136918868,-1.9505767694233505,-0.7803220340375174,1.629746878607494,-0.7552298424500187,2,2,6.764960546659891,0.39347368966221224,3,0,-0.29732422927267127
7,-0.30367038795646334,-0.3950316609034351,0.578157547883766,-0.1895037867082892,1.0849507098753155,1.0975411676724494,-0.7865010038304603,-0.9821818480689847,-0.0034153857587942934,3,0,-0.08978622862344218,-0.14511582865632228,1,4,1.3082266087997574
6,0.06051707068119555,0.1342800371432846,-0.330978336433108,1.7348252717451382,-0.5767650927868067,-0.5176471000257377,-0.35588859896027225,0.706269908286572,-0.17668997231343797,0,4,-0.05421269246428835,-0.1725044437146481,2,2,-1.1000996483088856
7,-0.9904238813874768,-0.37899191247777786,0.1850330822623895,-1.5270281706659228,0.6321671124196964,0.164251448788478,-0.6257859995160164,-0.9698614295469258,2.436889265584271,1,3,0.6212147538809681,-0.07424302325064794,1,1,-0.29732422927267127
7,-3.0610897176415928,-1.0269977488743673,-1.4102216233849922,-0.5236061156314288,0.4103031496664429,-0.23489488148977905,-0.7675933562640551,1.629931684885325,-0.0034153857587942934,3,2,3.0851787263582575,-1.0157122027028513,1,4,1.3082266087997574
11,0.07439087862929654,-1.3349609186470048,1.2090910245467283,-0.8584053622202406,-0.9525754786749706,-1.1366978563225132,1.1787821285129463,-0.9389371790565579,-1.5063166913992654,0,5,-1.0676827461336387,1.3339405185932658,0,2,-1.1000996483088856
5,0.07439087862929654,-0.38861576153317084,0.7516784769930567,0.4796765558699307,-0.9435198067258584,-0.7753230493472384,0.5177559400639191,1.6299932869779354,-0.7552298424500187,0,2,-0.42291581151153035,0.7458935313559465,2,2,-1.1000996483088856
5,0.40736226938372755,-0.7029948306760726,1.3752159796284102,-1.1923683076102456,-1.3419693724868031,-1.1963089875253048,1.5182547289372272,-0.9696766232690949,-0.0034153857587942934,3,3,-0.9032337218285311,1.5128702630426165,2,4,1.3082266087997574
